DataVenda;ValorVenda;IdFormaDePagamento;FormaPagamento;TipoFormaPagamento;NumeroParcelas;Cliente_Codigo;Cliente_Data_Nascimento;UF_Cliente;CanalVenda
2011-04-04 12:09:00;248,00;3;MasterCard;Cartão de Crédito;1;985;1981-02-12;RJ;
2011-04-26 11:07:00;159,00;3;MasterCard;Cartão de Crédito;1;985;1981-02-12;RJ;
2011-05-25 16:41:00;363,00;2;Visa;Cartão de Crédito;10;994;1978-07-05;SP;google
2011-01-10 14:20:00;986,00;3;MasterCard;Cartão de Crédito;10;994;1978-07-05;SP;google
2011-07-29 14:42:00;684,5795;6;Cupom de Desconto;Cupom;1;994;1978-07-05;SP;AviseMe
2011-07-25 13:56:00;703,737;3;MasterCard;Cartão de Crédito;10;994;1978-07-05;SP;google
2011-07-08 15:02:00;197,90;3;MasterCard;Cartão de Crédito;4;994;1978-07-05;SP;google
2011-06-05 17:19:00;179,00;1;Boleto Bancário;Boleto Bancário;1;1002;1959-03-29;MA;buscape
2011-05-31 09:01:00;260,00;1;Boleto Bancário;Boleto Bancário;1;1004;1989-09-23;RS;
2011-05-28 17:07:00;199,00;2;Visa;Cartão de Crédito;3;1033;1984-05-07;MG;
2011-05-26 18:53:00;349,00;2;Visa;Cartão de Crédito;6;1033;1984-05-07;MG;
2011-06-07 17:21:00;199,00;2;Visa;Cartão de Crédito;3;1033;1984-05-07;MG;
2011-04-13 20:04:00;218,00;2;Visa;Cartão de Crédito;5;1033;1984-05-07;MG;
2011-07-22 14:17:00;121,30;2;Visa;Cartão de Crédito;3;1033;1984-05-07;MG;google
2011-07-22 12:01:00;232,60;2;Visa;Cartão de Crédito;5;1033;1984-05-07;MG;
2011-02-24 09:01:00;119,00;3;MasterCard;Cartão de Crédito;5;1035;1982-08-03;SC;
2011-07-19 16:19:00;165,00;2;Visa;Cartão de Crédito;1;1036;1983-10-07;MS;
2011-07-20 19:13:00;493,00;3;MasterCard;Cartão de Crédito;8;1040;1963-02-16;RS;xptomvopH
2011-04-20 20:21:00;251,00;2;Visa;Cartão de Crédito;6;1040;1963-02-16;RS;xptodmm
2011-07-28 13:25:00;109,00;1;Boleto Bancário;Boleto Bancário;1;1055;1981-07-01;RS;xptopolosH
2011-02-16 15:57:00;329,00;4;Diners;Cartão de Crédito;8;1062;1967-03-30;BA;google
2011-02-06 23:46:00;314,00;2;Visa;Cartão de Crédito;10;1082;1966-03-05;SP;google
2011-04-23 17:59:00;199,00;2;Visa;Cartão de Crédito;9;1082;1966-03-05;SP;xptodmm
2011-04-22 18:57:00;119,00;2;Visa;Cartão de Crédito;5;1082;1966-03-05;SP;xptodmm
2011-07-20 18:08:00;190,60;2;Visa;Cartão de Crédito;4;1082;1966-03-05;SP;
2011-08-02 18:51:00;268,168;2;Visa;Cartão de Crédito;6;1105;1984-05-25;MG;xptogoboM
2011-07-26 20:16:00;274,60;2;Visa;Cartão de Crédito;6;1105;1984-05-25;MG;
2011-02-07 21:48:00;253,00;2;Visa;Cartão de Crédito;10;1105;1984-05-25;MG;xptoourMasc1
2011-08-22 12:25:00;188,00;1;Boleto Bancário;Boleto Bancário;1;1106;1990-07-17;MA;xptoprlH2
2011-07-25 13:03:00;217,90;3;MasterCard;Cartão de Crédito;1;1114;1978-08-23;SP;google
2011-07-25 12:50:00;525,90;3;MasterCard;Cartão de Crédito;2;1114;1978-08-23;SP;google
2011-07-25 12:57:00;233,30;3;MasterCard;Cartão de Crédito;1;1114;1978-08-23;SP;google
2011-07-25 15:37:00;217,90;2;Visa;Cartão de Crédito;1;1114;1978-08-23;SP;google
2011-06-25 15:34:00;183,00;2;Visa;Cartão de Crédito;3;1118;1986-02-06;SC;
2011-06-30 13:40:00;259,00;3;MasterCard;Cartão de Crédito;0;1131;1980-04-23;BA;
2011-02-08 17:28:00;212,00;1;Boleto Bancário;Boleto Bancário;1;1140;1986-04-17;SP;
2011-02-25 20:27:00;300,00;1;Boleto Bancário;Boleto Bancário;1;1140;1986-04-17;SP;
2011-02-28 18:37:00;349,00;1;Boleto Bancário;Boleto Bancário;1;1151;1954-09-19;GO;xptoourMasc1
2011-08-03 09:39:00;234,70;2;Visa;Cartão de Crédito;1;1162;1984-09-08;MG;
2011-08-14 15:41:00;180,80;2;Visa;Cartão de Crédito;4;1163;1983-08-25;MG;
2011-08-05 22:55:00;59,70;2;Visa;Cartão de Crédito;0;1163;1983-08-25;MG;
2011-02-09 19:14:00;187,00;2;Visa;Cartão de Crédito;5;1167;1986-10-29;SP;
2011-04-12 16:12:00;236,00;3;MasterCard;Cartão de Crédito;4;1168;1961-08-23;BA;xptoourMasc1
2011-04-05 20:12:00;122,00;3;MasterCard;Cartão de Crédito;2;1169;1980-11-27;AC;google
2011-04-11 12:36:00;318,00;2;Visa;Cartão de Crédito;2;1194;1985-04-21;ES;xptockjutm_medium=Newsletter
2011-07-26 23:05:00;106,60;3;MasterCard;Cartão de Crédito;2;1220;1986-05-30;SP;
2011-03-21 11:13:00;305,90;3;MasterCard;Cartão de Crédito;1;1227;1961-06-26;SP;
2011-08-13 12:22:00;51,30;1;Boleto Bancário;Boleto Bancário;1;1241;1983-06-14;SP;google
2011-07-26 21:24:00;402,57;4;Diners;Cartão de Crédito;9;1243;1974-10-23;SP;UnicardPlatinum
2011-07-18 20:43:00;332,51;4;Diners;Cartão de Crédito;8;1243;1974-10-23;SP;UnicardPlatinum
2011-03-13 11:03:00;297,18;4;Diners;Cartão de Crédito;9;1243;1974-10-23;SP;UnicardPlatinum
2011-02-10 20:09:00;152,10;4;Diners;Cartão de Crédito;6;1243;1974-10-23;SP;UnicardPlatinum
2011-04-06 12:04:00;154,44;4;Diners;Cartão de Crédito;7;1243;1974-10-23;SP;UnicardPlatinum
2011-04-18 21:23:00;81,12;4;Diners;Cartão de Crédito;3;1243;1974-10-23;SP;UnicardPlatinum
2011-06-05 12:44:00;566,44;4;Diners;Cartão de Crédito;10;1243;1974-10-23;SP;UnicardPlatinum
2011-05-26 08:26:00;187,68;4;Diners;Cartão de Crédito;7;1243;1974-10-23;SP;UnicardPlatinum
2011-01-30 23:30:00;237,00;2;Visa;Cartão de Crédito;10;1247;1970-08-28;GO;
2011-08-07 19:27:00;406,20;2;Visa;Cartão de Crédito;3;1247;1970-08-28;GO;
2011-08-28 10:11:00;253,60;2;Visa;Cartão de Crédito;3;1247;1970-08-28;GO;
2011-08-28 10:16:00;145,80;2;Visa;Cartão de Crédito;3;1247;1970-08-28;GO;
2011-08-22 21:01:00;219,30;1;Boleto Bancário;Boleto Bancário;1;1248;1979-04-08;RJ;
2011-08-23 14:02:00;219,30;1;Boleto Bancário;Boleto Bancário;1;1248;1979-04-08;RJ;
2011-08-28 18:30:00;291,90;3;MasterCard;Cartão de Crédito;4;1251;1981-05-05;SP;google
2011-07-22 14:12:00;364,20;2;Visa;Cartão de Crédito;6;1251;1981-05-05;SP;
2011-07-22 18:21:00;382,90;2;Visa;Cartão de Crédito;5;1251;1981-05-05;SP;google
2011-06-11 15:21:00;232,00;2;Visa;Cartão de Crédito;5;1251;1981-05-05;SP;xptotH
2011-01-12 07:22:00;234,00;3;MasterCard;Cartão de Crédito;8;1256;1979-10-02;RJ;
2011-01-14 16:39:00;234,00;6;Cupom de Desconto;Cupom;1;1256;1979-10-02;RJ;descontobrabo
2011-08-24 00:31:00;372,80;3;MasterCard;Cartão de Crédito;1;1262;1977-09-17;SP;google
2011-02-20 19:58:00;107,00;3;MasterCard;Cartão de Crédito;5;1278;1980-05-15;PR;xptoourMasc1
2011-02-02 16:05:00;90,00;1;Boleto Bancário;Boleto Bancário;1;1282;1973-11-14;SP;
2011-08-24 00:24:00;165,40;1;Boleto Bancário;Boleto Bancário;1;1285;1980-10-07;PE;xptockjH
2011-08-24 15:20:00;175,20;1;Boleto Bancário;Boleto Bancário;1;1285;1980-10-07;PE;xptoprllisaH
2011-07-21 15:52:00;165,40;1;Boleto Bancário;Boleto Bancário;1;1285;1980-10-07;PE;xptomvopH
2011-07-25 23:18:00;165,40;1;Boleto Bancário;Boleto Bancário;1;1285;1980-10-07;PE;xptomvopH
2011-07-20 17:52:00;149,30;1;Boleto Bancário;Boleto Bancário;1;1285;1980-10-07;PE;xptomvopH
2011-07-20 17:56:00;165,40;1;Boleto Bancário;Boleto Bancário;1;1285;1980-10-07;PE;xptomvopH
2011-07-12 10:04:00;154,00;1;Boleto Bancário;Boleto Bancário;1;1295;1982-02-13;SP;
2011-07-20 11:57:00;107,30;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptomvopH
2011-02-03 13:01:00;90,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptoourMasc1
2011-02-11 18:23:00;219,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptoourMasc1
2011-01-20 10:42:00;160,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptoourMasc1
2011-03-17 10:19:00;164,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptoourmasctsckj
2011-03-14 13:35:00;121,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptoourpumam
2011-06-03 10:27:00;218,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptobH
2011-05-27 11:42:00;198,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptolnH
2011-05-18 10:32:00;121,00;1;Boleto Bancário;Boleto Bancário;1;1296;1960-09-13;BA;xptoskbH
2011-06-10 17:01:00;120,00;1;Boleto Bancário;Boleto Bancário;1;1304;1976-06-11;SP;google
2011-05-04 07:41:00;104,00;1;Boleto Bancário;Boleto Bancário;1;1304;1976-06-11;SP;
2011-01-19 14:10:00;221,90;3;MasterCard;Cartão de Crédito;2;1304;1976-06-11;SP;xptoourExtraMasc
2011-07-08 13:02:00;318,00;3;MasterCard;Cartão de Crédito;3;1304;1976-06-11;SP;google
2011-03-22 00:45:00;427,00;2;Visa;Cartão de Crédito;10;1307;1979-05-25;SP;xptoourExtra
2011-03-23 14:12:00;467,00;2;Visa;Cartão de Crédito;10;1307;1979-05-25;SP;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-03-09 18:52:00;393,00;2;Visa;Cartão de Crédito;6;1307;1979-05-25;SP;xptoourExtra
2011-05-17 13:51:00;178,00;2;Visa;Cartão de Crédito;4;1307;1979-05-25;SP;xptoourExtra
2011-06-01 20:20:00;202,30;2;Visa;Cartão de Crédito;3;1311;1985-09-10;SP;xptosfolder
2011-08-23 01:25:00;199,21;3;MasterCard;Cartão de Crédito;4;1311;1985-09-10;SP;xptosfolder
2011-03-30 20:31:00;602,00;3;MasterCard;Cartão de Crédito;10;1333;1982-03-16;SE;
2011-01-11 17:32:00;209,00;2;Visa;Cartão de Crédito;4;1363;1985-12-12;CE;
2011-08-18 16:14:00;219,30;3;MasterCard;Cartão de Crédito;5;1363;1985-12-12;CE;
2011-02-27 19:43:00;288,00;2;Visa;Cartão de Crédito;10;1368;1986-04-06;RJ;
2011-05-03 21:08:00;571,99;3;MasterCard;Cartão de Crédito;10;1368;1986-04-06;RJ;google
2011-04-27 21:54:00;164,90;3;MasterCard;Cartão de Crédito;3;1374;1986-01-03;RJ;xptosfolder
2011-02-18 21:14:00;444,55;3;MasterCard;Cartão de Crédito;5;1374;1986-01-03;RJ;xptosfolder
2011-03-24 01:35:00;58,65;3;MasterCard;Cartão de Crédito;2;1374;1986-01-03;RJ;xptosfolder
2011-01-12 16:01:00;101,15;3;MasterCard;Cartão de Crédito;1;1374;1986-01-03;RJ;xptosfolder
2011-01-12 16:28:00;67,15;3;MasterCard;Cartão de Crédito;2;1374;1986-01-03;RJ;xptosfolder
2011-01-16 17:36:00;212,50;3;MasterCard;Cartão de Crédito;3;1374;1986-01-03;RJ;xptosfolder
2011-01-17 17:17:00;194,65;3;MasterCard;Cartão de Crédito;4;1374;1986-01-03;RJ;xptosfolder
2011-01-21 00:27:00;58,65;3;MasterCard;Cartão de Crédito;2;1374;1986-01-03;RJ;xptosfolder
2011-01-24 11:07:00;82,45;3;MasterCard;Cartão de Crédito;3;1374;1986-01-03;RJ;xptosfolder
2011-02-11 00:50:00;386,69;3;MasterCard;Cartão de Crédito;5;1374;1986-01-03;RJ;xptosfolder
2011-02-12 19:23:00;475,94;3;MasterCard;Cartão de Crédito;8;1374;1986-01-03;RJ;xptosfolder
2011-02-12 19:41:00;228,65;2;Visa;Cartão de Crédito;10;1374;1986-01-03;RJ;
2011-08-18 22:34:00;239,16;3;MasterCard;Cartão de Crédito;4;1374;1986-01-03;RJ;xptosfolder
2011-04-12 22:24:00;602,00;1;Boleto Bancário;Boleto Bancário;1;1377;1982-06-01;PE;xptoCDm
2011-05-25 08:24:00;268,00;3;MasterCard;Cartão de Crédito;5;1391;1985-11-30;CE;
2011-08-20 17:05:00;178,30;3;MasterCard;Cartão de Crédito;2;1391;1985-11-30;CE;xptomvopH
2011-08-05 10:51:00;205,30;1;Boleto Bancário;Boleto Bancário;1;1397;1979-05-12;SC;
2011-07-28 13:47:00;205,30;1;Boleto Bancário;Boleto Bancário;1;1397;1979-05-12;SC;
2011-05-16 16:15:00;699,00;2;Visa;Cartão de Crédito;1;1397;1979-05-12;SC;
2011-01-25 17:29:00;239,00;2;Visa;Cartão de Crédito;1;1397;1979-05-12;SC;
2011-01-14 12:20:00;368,00;2;Visa;Cartão de Crédito;1;1397;1979-05-12;SC;
2011-05-27 23:13:00;119,00;2;Visa;Cartão de Crédito;2;1403;1987-08-08;MA;xptolnM
2011-01-19 17:04:00;492,00;6;Cupom de Desconto;Cupom;1;1424;1978-08-24;DF;descontobrabo
2011-07-14 14:55:00;80,05;2;Visa;Cartão de Crédito;2;1427;1983-10-10;MA;xptosfolder
2011-07-11 12:30:00;199,00;2;Visa;Cartão de Crédito;4;1429;1980-11-04;RN;xptotop10bpH
2011-02-09 01:03:00;385,75;3;MasterCard;Cartão de Crédito;10;1432;1988-04-29;CE;
2011-05-19 09:39:00;279,00;2;Visa;Cartão de Crédito;6;1440;1981-12-28;SP;xptoskbH
2011-05-25 00:43:00;99,00;2;Visa;Cartão de Crédito;4;1465;1987-05-20;SP;google
2011-05-26 20:25:00;89,00;2;Visa;Cartão de Crédito;4;1465;1987-05-20;SP;google
2011-03-24 20:47:00;89,00;2;Visa;Cartão de Crédito;4;1465;1987-05-20;SP;
2011-07-19 10:02:00;249,20;2;Visa;Cartão de Crédito;5;1465;1987-05-20;SP;
2011-03-23 22:11:00;517,00;2;Visa;Cartão de Crédito;10;1471;1988-02-15;SP;
2011-01-28 18:02:00;163,00;3;MasterCard;Cartão de Crédito;8;1486;1988-08-03;SP;muccashop
2011-08-08 23:03:00;79,00;2;Visa;Cartão de Crédito;0;1514;1986-12-27;SP;
2011-06-21 20:32:00;298,00;1;Boleto Bancário;Boleto Bancário;1;1519;1976-05-02;CE;
2011-06-22 23:00:00;199,00;1;Boleto Bancário;Boleto Bancário;1;1519;1976-05-02;CE;
2011-03-06 16:26:00;89,00;2;Visa;Cartão de Crédito;2;1531;1978-08-30;MG;
2011-01-19 12:54:00;460,00;3;MasterCard;Cartão de Crédito;10;1532;1975-08-21;MA;xptoourMas1
2011-05-24 11:57:00;145,00;1;Boleto Bancário;Boleto Bancário;1;1532;1975-08-21;MA;
2011-07-29 19:47:00;474,80;1;Boleto Bancário;Boleto Bancário;1;1532;1975-08-21;MA;xptopolosH
2011-05-25 11:43:00;159,00;3;MasterCard;Cartão de Crédito;4;1547;1980-04-04;PI;xptorH
2011-05-02 12:36:00;99,00;3;MasterCard;Cartão de Crédito;4;1547;1980-04-04;PI;xptockjncl
2011-03-18 08:04:00;99,00;2;Visa;Cartão de Crédito;2;1547;1980-04-04;PI;xptoourmasctsckj
2011-02-27 21:43:00;117,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;xptoour
2011-05-07 21:24:00;179,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-05-07 21:32:00;199,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-05-07 21:34:00;199,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-06-07 14:29:00;69,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-06-07 14:31:00;69,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-06-16 11:37:00;69,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-06-16 11:41:00;69,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-06-16 12:14:00;367,00;3;MasterCard;Cartão de Crédito;3;1564;1989-11-04;CE;
2011-06-22 21:57:00;69,00;1;Boleto Bancário;Boleto Bancário;1;1564;1989-11-04;CE;
2011-07-05 10:36:00;217,00;1;Boleto Bancário;Boleto Bancário;1;1569;1946-07-19;RJ;xptovlH
2011-08-12 13:06:00;205,30;1;Boleto Bancário;Boleto Bancário;1;1569;1946-07-19;RJ;xptoprldnH
2011-08-16 11:23:00;108,70;1;Boleto Bancário;Boleto Bancário;1;1569;1946-07-19;RJ;xptoprldnH
2011-06-09 20:32:00;105,00;1;Boleto Bancário;Boleto Bancário;1;1588;1987-08-24;RS;
2011-06-08 15:47:00;105,00;1;Boleto Bancário;Boleto Bancário;1;1588;1987-08-24;RS;
2011-07-14 12:38:00;64,00;1;Boleto Bancário;Boleto Bancário;1;1592;1984-05-04;PR;
2011-07-20 16:44:00;246,60;2;Visa;Cartão de Crédito;6;1610;1980-07-31;PE;
2011-08-13 11:26:00;455,20;3;MasterCard;Cartão de Crédito;10;1610;1980-07-31;PE;xptolookcpH
2011-06-08 12:11:00;440,00;2;Visa;Cartão de Crédito;10;1610;1980-07-31;PE;xptockjpH
2011-06-09 16:48:00;440,00;3;MasterCard;Cartão de Crédito;10;1610;1980-07-31;PE;
2011-06-09 09:53:00;440,00;2;Visa;Cartão de Crédito;10;1610;1980-07-31;PE;xptockjpH
2011-03-24 17:35:00;175,00;2;Visa;Cartão de Crédito;7;1610;1980-07-31;PE;xptoourmascpckj
2011-01-27 18:08:00;186,75;2;Visa;Cartão de Crédito;9;1610;1980-07-31;PE;xptoourMas1
2011-01-27 18:22:00;167,00;3;MasterCard;Cartão de Crédito;8;1610;1980-07-31;PE;xptoourMas1
2011-02-09 11:26:00;69,00;3;MasterCard;Cartão de Crédito;3;1610;1980-07-31;PE;xptoourMasc1
2011-02-09 18:00:00;104,00;3;MasterCard;Cartão de Crédito;5;1610;1980-07-31;PE;xptoourMasc1
2011-02-05 19:25:00;59,00;2;Visa;Cartão de Crédito;2;1610;1980-07-31;PE;xptoourMasc1
2011-05-24 21:07:00;1121,00;2;Visa;Cartão de Crédito;10;1619;1986-08-14;MG;xptoourMasc1
2011-05-23 14:26:00;1062,00;2;Visa;Cartão de Crédito;10;1619;1986-08-14;MG;twitter
2011-05-23 15:15:00;1062,00;2;Visa;Cartão de Crédito;9;1619;1986-08-14;MG;twitter
2011-01-17 11:35:00;119,00;6;Cupom de Desconto;Cupom;1;1627;1969-03-27;RJ;descontobrabo
2011-06-30 18:03:00;199,00;3;MasterCard;Cartão de Crédito;2;1627;1969-03-27;RJ;xptotop10bpH
2011-07-15 11:29:00;415,50;2;Visa;Cartão de Crédito;6;1629;1969-11-10;MG;xptoacessH
2011-02-11 14:40:00;359,75;2;Visa;Cartão de Crédito;3;1629;1969-11-10;MG;xptoourMasc1
2011-06-01 10:04:00;199,00;2;Visa;Cartão de Crédito;4;1654;1972-08-20;MG;xptojH
2011-05-31 08:14:00;818,00;2;Visa;Cartão de Crédito;9;1658;1975-07-30;MG;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-06-10 01:51:00;1427,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-06-08 01:45:00;826,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-06-08 02:08:00;780,00;3;MasterCard;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-06-10 22:47:00;995,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-05-12 08:59:00;617,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptoprlH
2011-04-29 00:20:00;1001,00;3;MasterCard;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-02-12 12:11:00;667,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourMasc1
2011-03-20 23:43:00;476,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourmasctsckj
2011-02-18 21:08:00;576,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptoourMasc1
2011-02-28 22:47:00;270,00;6;Cupom de Desconto;Cupom;1;1658;1975-07-30;MG;ColunaMas1
2011-03-04 14:27:00;540,00;2;Visa;Cartão de Crédito;9;1658;1975-07-30;MG;xptoourRflm
2011-07-13 09:40:00;615,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptocamregH
2011-06-21 21:35:00;785,00;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptospM
2011-08-12 20:28:00;621,90;2;Visa;Cartão de Crédito;9;1658;1975-07-30;MG;xptotoprlH
2011-08-17 10:27:00;593,60;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptockjmandiH
2011-08-04 15:08:00;286,50;3;MasterCard;Cartão de Crédito;7;1658;1975-07-30;MG;xptotomH
2011-07-25 23:31:00;1421,10;2;Visa;Cartão de Crédito;10;1658;1975-07-30;MG;xptotomH
2011-07-27 01:57:00;1673,50;2;Visa;Cartão de Crédito;1;1658;1975-07-30;MG;xptomvopH
2011-07-24 10:12:00;199,00;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;
2011-07-24 16:38:00;199,00;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;
2011-07-29 10:34:00;252,20;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;google
2011-08-02 07:58:00;252,20;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;google
2011-08-02 08:00:00;209,00;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;google
2011-08-13 16:00:00;209,00;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;
2011-07-20 11:11:00;199,00;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;google
2011-03-13 13:25:00;199,00;1;Boleto Bancário;Boleto Bancário;1;1689;1973-08-03;MG;
2011-04-01 02:27:00;238,00;2;Visa;Cartão de Crédito;4;1700;1976-04-09;SP;
2011-04-01 02:31:00;337,00;2;Visa;Cartão de Crédito;4;1700;1976-04-09;SP;
2011-02-12 00:42:00;178,00;2;Visa;Cartão de Crédito;2;1700;1976-04-09;SP;
2011-02-02 11:03:00;598,00;2;Visa;Cartão de Crédito;10;1704;1991-03-25;MG;
2011-02-14 11:54:00;104,00;6;Cupom de Desconto;Cupom;1;1708;1938-09-14;RJ;descontobrabo
2011-01-10 14:29:00;104,00;1;Boleto Bancário;Boleto Bancário;1;1708;1938-09-14;RJ;google
2011-01-30 22:49:00;104,00;6;Cupom de Desconto;Cupom;1;1708;1938-09-14;RJ;
2011-01-25 14:14:00;104,00;6;Cupom de Desconto;Cupom;1;1708;1938-09-14;RJ;descontobrabo
2011-02-15 20:14:00;268,90;3;MasterCard;Cartão de Crédito;4;1716;1960-05-18;SE;
2011-02-27 19:04:00;138,00;3;MasterCard;Cartão de Crédito;4;1720;1986-05-07;SP;
2011-02-03 22:12:00;139,00;2;Visa;Cartão de Crédito;2;1727;1984-07-30;SP;google
2011-05-17 15:12:00;223,00;2;Visa;Cartão de Crédito;2;1727;1984-07-30;SP;google
2011-07-20 14:19:00;269,70;2;Visa;Cartão de Crédito;1;1727;1984-07-30;SP;xptomvopH
2011-06-06 03:29:00;962,00;2;Visa;Cartão de Crédito;4;1735;1976-05-09;SP;
2011-06-28 08:46:00;178,00;1;Boleto Bancário;Boleto Bancário;1;1765;1985-01-11;SP;
2011-07-19 01:21:00;83,30;2;Visa;Cartão de Crédito;2;1777;1985-07-16;MA;
2011-06-13 22:15:00;99,00;2;Visa;Cartão de Crédito;2;1801;1991-10-31;RN;twitter
2011-05-07 13:33:00;379,00;2;Visa;Cartão de Crédito;4;1801;1991-10-31;RN;twitter
2011-02-22 01:51:00;211,00;2;Visa;Cartão de Crédito;3;1801;1991-10-31;RN;google
2011-02-28 02:35:00;90,00;2;Visa;Cartão de Crédito;4;1803;1987-08-17;SP;
2011-02-26 21:33:00;197,00;2;Visa;Cartão de Crédito;8;1803;1987-08-17;SP;
2011-03-18 19:14:00;298,00;3;MasterCard;Cartão de Crédito;9;1803;1987-08-17;SP;xptoourpumaG
2011-02-08 13:10:00;189,00;2;Visa;Cartão de Crédito;7;1803;1987-08-17;SP;
2011-05-09 22:00:00;333,25;3;MasterCard;Cartão de Crédito;6;1803;1987-08-17;SP;xptockjm
2011-05-16 14:11:00;258,00;1;Boleto Bancário;Boleto Bancário;1;1804;1981-05-05;MT;
2011-08-11 15:47:00;3566,68;2;Visa;Cartão de Crédito;10;1804;1981-05-05;MT;
2011-08-03 19:55:00;2617,50;2;Visa;Cartão de Crédito;10;1804;1981-05-05;MT;
2011-07-25 20:04:00;175,90;2;Visa;Cartão de Crédito;4;1804;1981-05-05;MT;
2011-05-08 20:24:00;189,00;2;Visa;Cartão de Crédito;1;1811;1985-04-06;SP;
2011-06-12 22:21:00;459,00;4;Diners;Cartão de Crédito;10;1823;1969-05-14;DF;xptominiM
2011-06-01 01:56:00;1114,20;2;Visa;Cartão de Crédito;10;1827;1983-08-07;AL;
2011-05-28 23:40:00;191,00;2;Visa;Cartão de Crédito;2;1850;1978-08-13;ES;
2011-06-20 16:02:00;301,00;2;Visa;Cartão de Crédito;3;1850;1978-08-13;ES;
2011-07-21 17:45:00;309,60;2;Visa;Cartão de Crédito;4;1864;1973-03-28;PI;xptockjH
2011-06-05 09:14:00;577,00;3;MasterCard;Cartão de Crédito;6;1864;1973-03-28;PI;xpto10nH
2011-06-05 08:51:00;1088,00;3;MasterCard;Cartão de Crédito;9;1864;1973-03-28;PI;xpto10nH
2011-04-29 20:23:00;439,00;2;Visa;Cartão de Crédito;4;1864;1973-03-28;PI;xptotop10n
2011-01-19 17:36:00;99,00;3;MasterCard;Cartão de Crédito;1;1866;1981-01-20;TO;
2011-01-12 16:30:00;600,00;2;Visa;Cartão de Crédito;10;1873;1980-01-08;PR;xptoourMasc
2011-01-27 18:33:00;286,00;2;Visa;Cartão de Crédito;5;1873;1980-01-08;PR;xptoourMasc1
2011-02-09 21:41:00;346,00;2;Visa;Cartão de Crédito;2;1873;1980-01-08;PR;xptoourMasc1
2011-04-10 16:31:00;518,00;2;Visa;Cartão de Crédito;10;1873;1980-01-08;PR;
2011-06-07 10:09:00;453,00;4;Diners;Cartão de Crédito;10;1873;1980-01-08;PR;
2011-06-08 10:35:00;453,00;2;Visa;Cartão de Crédito;10;1873;1980-01-08;PR;
2011-06-10 12:46:00;385,05;4;Diners;Cartão de Crédito;9;1873;1980-01-08;PR;visavale
2011-06-13 08:44:00;254,00;4;Diners;Cartão de Crédito;6;1873;1980-01-08;PR;
2011-06-14 14:48:00;185,00;1;Boleto Bancário;Boleto Bancário;1;1873;1980-01-08;PR;
2011-06-14 15:08:00;199,00;3;MasterCard;Cartão de Crédito;4;1873;1980-01-08;PR;
